Year,RCO 2.6 CO2 ppm,RCP 4.5 CO2 ppm,RCO 6.0 CO2 ppm,RCP 8.5 CO2 ppm
2330.5,353.8983,542.8378,808.5905,1961.283
2331.5,353.6901,542.8396,808.5909,1961.283
2332.5,353.4952,542.8399,808.5905,1961.283
2333.5,353.3144,542.8388,808.5917,1961.284
2334.5,353.144,542.8388,808.592,1961.286
2335.5,352.9764,542.84,808.5914,1961.285
2336.5,352.8052,542.8422,808.5923,1961.285
2337.5,352.6274,542.8428,808.5923,1961.285
2338.5,352.4427,542.842,808.5915,1961.286
2339.5,352.2483,542.8423,808.5922,1961.288
2340.5,352.0422,542.8437,808.5919,1961.287
2341.5,351.8317,542.8435,808.5907,1961.286
2342.5,351.6284,542.8419,808.5911,1961.286
2343.5,351.4383,542.8414,808.5931,1961.287
2344.5,351.2619,542.8421,808.594,1961.288
2345.5,351.0959,542.8437,808.594,1961.289
2346.5,350.9328,542.8437,808.5955,1961.29
2347.5,350.7659,542.8423,808.5959,1961.289
2348.5,350.5924,542.842,808.5953,1961.288
2349.5,350.412,542.8428,808.5962,1961.288
2350.5,350.2218,542.8445,808.5961,1961.288
2351.5,350.02,542.8446,808.595,1961.288
2352.5,349.8141,542.8433,808.5955,1961.288
2353.5,349.6152,542.8431,808.5974,1961.289
2354.5,349.4295,542.8439,808.5982,1961.289
2355.5,349.2579,542.8457,808.598,1961.29
2356.5,349.0965,542.8458,808.5992,1961.291
2357.5,348.9377,542.8445,808.5993,1961.292
2358.5,348.7748,542.8442,808.5984,1961.293
2359.5,348.6054,542.845,808.5988,1961.294
2360.5,348.4292,542.8466,808.5982,1961.296
2361.5,348.2436,542.8467,808.5965,1961.297
2362.5,348.0462,542.8452,808.5963,1961.298
2363.5,347.8447,542.8448,808.5976,1961.299
2364.5,347.6502,542.8455,808.5976,1961.301
2365.5,347.4685,542.847,808.5966,1961.302
2366.5,347.3007,542.8469,808.5971,1961.303
2367.5,347.143,542.8453,808.5989,1961.304
2368.5,346.988,542.8447,808.5995,1961.306
2369.5,346.8288,542.8451,808.599,1961.307
2370.5,346.6631,542.8464,808.5998,1961.307
2371.5,346.4906,542.8461,808.5995,1961.308
2372.5,346.3086,542.8442,808.598,1961.309
2373.5,346.1152,542.8433,808.598,1961.309
2374.5,345.9177,542.8435,808.5993,1961.31
2375.5,345.7273,542.8446,808.5994,1961.31
2376.5,345.5497,542.8466,808.5983,1961.31
2377.5,345.3858,542.8468,808.5986,1961.309
2378.5,345.2322,542.8455,808.6002,1961.309
2379.5,345.081,542.8452,808.6006,1961.308
2380.5,344.9257,542.8459,808.5998,1961.307
2381.5,344.7638,542.8474,808.6004,1961.309
2382.5,344.5951,542.8472,808.6022,1961.31
2383.5,344.4169,542.8454,808.6027,1961.311
2384.5,344.2272,542.8446,808.6021,1961.312
2385.5,344.0335,542.8448,808.6028,1961.312
2386.5,343.8468,542.846,808.6048,1961.312
2387.5,343.6728,542.8479,808.6054,1961.311
2388.5,343.5125,542.8481,808.6049,1961.311
2389.5,343.3622,542.8467,808.6056,1961.31
2390.5,343.2144,542.8463,808.6076,1961.311
2391.5,343.0626,542.8468,808.6083,1961.312
2392.5,342.9043,542.8482,808.6077,1961.312
2393.5,342.7391,542.8504,808.6085,1961.312
2394.5,342.5643,542.8509,808.6104,1961.311
2395.5,342.3781,542.8497,808.611,1961.31
2396.5,342.188,542.8495,808.6104,1961.309
2397.5,342.0052,542.8502,808.6111,1961.31
2398.5,341.8351,542.8517,808.6129,1961.31
2399.5,341.6785,542.8514,808.6134,1961.31
2400.5,341.5318,542.8496,808.6126,1961.31
2401.5,341.3874,542.8487,808.6131,1961.309
2402.5,341.2388,542.8487,808.6147,1961.31
2403.5,341.0836,542.8496,808.615,1961.31
2404.5,340.9215,542.8512,808.614,1961.31
2405.5,340.7502,542.8511,808.6142,1961.309
2406.5,340.5675,542.8494,808.6156,1961.308
2407.5,340.3808,542.8485,808.6155,1961.309
2408.5,340.2013,542.8486,808.6142,1961.31
2409.5,340.0347,542.8496,808.6142,1961.309
2410.5,339.8815,542.8513,808.6152,1961.309
2411.5,339.7378,542.8512,808.6149,1961.307
2412.5,339.5964,542.8495,808.6132,1961.308
2413.5,339.4507,542.8486,808.6128,1961.308
2414.5,339.2984,542.8487,808.6135,1961.307
2415.5,339.1392,542.8496,808.6154,1961.308
2416.5,338.971,542.8512,808.6158,1961.309
2417.5,338.7917,542.8511,808.6149,1961.309
2418.5,338.6083,542.8493,808.6152,1961.308
2419.5,338.4321,542.8483,808.6165,1961.307
2420.5,338.2688,542.8483,808.6164,1961.307
2421.5,338.1185,542.8491,808.6149,1961.307
2422.5,337.9778,542.8507,808.6146,1961.306
2423.5,337.8395,542.853,808.6155,1961.307
2424.5,337.697,542.8534,808.6175,1961.308
2425.5,337.5478,542.8522,808.6179,1961.307
2426.5,337.3917,542.8518,808.617,1961.309
2427.5,337.2263,542.852,808.6172,1961.309
2428.5,337.0498,542.8523,808.6185,1961.309
2429.5,336.8696,542.8526,808.6182,1961.308
2430.5,336.6967,542.8529,808.6166,1961.307
2431.5,336.5363,542.853,808.6162,1961.307
2432.5,336.3892,542.8531,808.6168,1961.306
2433.5,336.2517,542.8532,808.6185,1961.304
2434.5,336.1162,542.8534,808.6187,1961.305
2435.5,335.9765,542.8536,808.6175,1961.304
2436.5,335.8301,542.8538,808.6173,1961.303
2437.5,335.6768,542.8541,808.6183,1961.303
2438.5,335.5144,542.8543,808.6203,1961.303
2439.5,335.3412,542.8546,808.6207,1961.302
2440.5,335.164,542.8549,808.6197,1961.302
2441.5,334.9939,542.8552,808.6198,1961.302
2442.5,334.8364,542.8555,808.6209,1961.301
2443.5,334.692,542.8559,808.6205,1961.301
2444.5,334.557,542.8562,808.6186,1961.301
2445.5,334.4242,542.8566,808.6178,1961.299
2446.5,334.287,542.8569,808.6181,1961.3
2447.5,334.1432,542.8572,808.6193,1961.299
2448.5,333.9927,542.8576,808.619,1961.298
2449.5,333.833,542.8579,808.6173,1961.298
2450.5,333.6625,542.8582,808.6166,1961.297
2451.5,333.4883,542.8586,808.6169,1961.295
2452.5,333.3209,542.8589,808.6183,1961.296
2453.5,333.1661,542.8591,808.618,1961.297
2454.5,333.0245,542.8594,808.6163,1961.298
2455.5,332.8922,542.8597,808.6155,1961.298
2456.5,332.7616,542.8599,808.6159,1961.299
2457.5,332.6271,542.8601,808.6172,1961.299
2458.5,332.486,542.8603,808.6169,1961.299
2459.5,332.338,542.8604,808.6151,1961.299
2460.5,332.1808,542.8606,808.6143,1961.299
2461.5,332.0131,542.8609,808.6146,1961.298
2462.5,331.8418,542.8612,808.6159,1961.299
2463.5,331.6776,542.8615,808.6181,1961.298
2464.5,331.5257,542.8618,808.6186,1961.296
2465.5,331.3866,542.862,808.6176,1961.296
2466.5,331.2568,542.8621,808.6176,1961.298
2467.5,331.1288,542.8623,808.6187,1961.298
2468.5,330.9965,542.8626,808.6206,1961.298
2469.5,330.8577,542.8629,808.6209,1961.299
2470.5,330.7122,542.8631,808.6196,1961.298
2471.5,330.5575,542.8633,808.6194,1961.297
2472.5,330.3921,542.8634,808.6201,1961.298
2473.5,330.2233,542.8638,808.6218,1961.299
2474.5,330.0615,542.864,808.6218,1961.3
2475.5,329.9122,542.8643,808.6202,1961.3
2476.5,329.7758,542.8647,808.6196,1961.301
2477.5,329.6483,542.865,808.62,1961.3
2478.5,329.5226,542.8653,808.6214,1961.299
2479.5,329.3928,542.8655,808.6236,1961.3
2480.5,329.2565,542.8657,808.6242,1961.301
2481.5,329.1135,542.866,808.6232,1961.302
2482.5,328.9615,542.8662,808.6231,1961.301
2483.5,328.7988,542.8664,808.624,1961.302
2484.5,328.6326,542.8668,808.6257,1961.302
2485.5,328.4735,542.8671,808.6258,1961.301
2486.5,328.3268,542.8673,808.6243,1961.301
2487.5,328.1929,542.8677,808.6237,1961.302
2488.5,328.0679,542.868,808.6241,1961.302
2489.5,327.9447,542.8682,808.6254,1961.301
2490.5,327.8171,542.8686,808.6276,1961.302
2491.5,327.6828,542.8689,808.628,1961.301
2492.5,327.5417,542.8691,808.6268,1961.299
2493.5,327.3919,542.8695,808.6266,1961.298
2494.5,327.2317,542.8698,808.6273,1961.299
2495.5,327.0679,542.8699,808.6288,1961.298
2496.5,326.9111,542.8703,808.6286,1961.297
2497.5,326.7667,542.8705,808.6268,1961.297
2498.5,326.6363,542.8707,808.6259,1961.298
2499.5,326.544,542.871,808.6259,1961.297
2500.5,326.5829,542.8713,808.6263,1961.295
2599.5,329.529,542.3279,807.6499,1958.845
2799.5,328.4257,536.2002,796.6734,1932.861
2999.5,326.5444,521.6464,770.7721,1870.939
3199.5,325.0368,501.1471,730.3439,1771.622
3399.5,323.7392,487.1316,696.0697,1671.812
3599.5,322.6065,476.9028,671.8352,1593.846
3799.5,321.5869,468.7997,653.2088,1532.945
3999.5,320.6312,462.1005,638.2991,1484.821
4199.5,319.7139,456.4595,626.0258,1445.784
4399.5,318.8256,451.6061,615.6804,1413.135
4599.5,317.9651,447.3238,606.7901,1385.162
4799.5,317.1337,443.4228,598.9787,1360.892
4999.5,316.3322,439.7518,591.9012,1339.597
5499.5,314.4668,431.1635,575.8695,1295.51
5999.5,312.796,423.3869,560.8512,1259.089
6499.5,311.3084,416.1859,546.6383,1225.432
6999.5,309.9879,409.695,533.3539,1191.856
7499.5,308.8158,403.8737,521.0439,1158.336
7999.5,307.7751,398.6366,509.6896,1125.378
8499.5,306.8512,393.9211,499.1896,1093.298
8999.5,306.0308,389.6832,489.5314,1062.245
9499.5,305.3014,385.8769,480.6707,1032.365
9999.5,304.6518,382.468,472.5461,1003.518
10999.5,303.5543,376.6787,458.338,949.0566
11999.5,302.6747,372.0241,446.5925,898.6865
12999.5,301.9633,368.2575,436.9181,852.1544
13999.5,301.3818,365.1877,429.1117,809.1881
14999.5,300.9013,362.6935,422.6744,769.6279
15999.5,300.5,360.6058,417.4751,733.4836
16999.5,300.1611,358.8685,413.2297,700.8687
17999.5,299.8713,357.4103,409.7395,671.8383
18999.5,299.6205,356.1742,406.8385,646.5411
19999.5,299.4009,355.1157,404.4108,624.8869
21999.5,299.0318,353.3973,400.6209,591.5832
23999.5,298.7293,352.2362,397.8006,568.8601
25999.5,298.4706,351.073,395.5994,553.3801
27999.5,298.2414,350.1266,393.7957,542.5801
29999.5,298.0326,349.2957,392.2517,534.7837
31999.5,297.8381,348.5356,390.88,528.9172
33999.5,297.6543,347.8242,389.6259,524.301
35999.5,297.4784,347.1479,388.4542,520.4679
37999.5,297.3087,346.498,387.3417,517.1537
39999.5,297.1439,345.8683,386.2728,514.1844
41999.5,296.9831,345.2546,385.2375,511.4472
43999.5,296.8256,344.6541,384.2284,508.871
45999.5,296.6709,344.0649,383.2409,506.4111
47999.5,296.5187,343.4853,382.2715,504.0378
49999.5,296.3687,342.9141,381.3176,501.7311
51765.5,296.2378,342.416,380.4868,499.7387
51774.5,296.232,342.408,380.473,499.711
51865.5,296.178,342.358,380.484,499.67
51874.5,296.191,342.36,380.458,499.635
51965.5,296.191,342.347,380.427,499.57
51974.5,296.191,342.341,380.41,499.538
52065.5,296.186,342.322,380.377,499.463
52074.5,296.185,342.315,380.362,499.434
52165.5,296.178,342.295,380.33,499.361
52174.5,296.176,342.288,380.315,499.332
52265.5,296.169,342.268,380.283,499.258
52274.5,296.167,342.26,380.268,499.229
52365.5,296.16,342.24,380.236,499.155
52374.5,296.157,342.232,380.221,499.126
52465.5,296.15,342.212,380.189,499.052
52474.5,296.147,342.203,380.174,499.022
52565.5,296.14,342.183,380.142,498.949
52574.5,296.137,342.174,380.127,498.919
52665.5,296.13,342.154,380.094,498.845
52674.5,296.127,342.145,380.08,498.815
52765.5,296.12,342.125,380.047,498.741
52774.5,296.116,342.116,380.032,498.712
52865.5,296.109,342.096,380,498.638
52874.5,296.106,342.087,379.985,498.609
52965.5,296.099,342.066,379.953,498.535
52974.5,296.096,342.058,379.938,498.506
53065.5,296.088,342.037,379.906,498.432
53074.5,296.085,342.029,379.891,498.403
53165.5,296.077,342.008,379.859,498.329
53174.5,296.075,342,379.845,498.3
53265.5,296.067,341.979,379.812,498.227
53274.5,296.064,341.971,379.798,498.198
53365.5,296.056,341.949,379.765,498.125
53374.5,296.054,341.941,379.751,498.096
53465.5,296.046,341.92,379.718,498.023
53474.5,296.043,341.913,379.705,497.995
53565.5,296.035,341.891,379.672,497.921
53574.5,296.033,341.884,379.659,497.893
53665.5,296.025,341.863,379.626,497.82
53674.5,296.022,341.855,379.613,497.792
53765.5,296.014,341.834,379.58,497.719
53774.5,296.012,341.826,379.567,497.691
53865.5,296.004,341.805,379.534,497.618
53874.5,296.002,341.798,379.521,497.591
53965.5,295.994,341.777,379.488,497.518
53974.5,295.992,341.769,379.476,497.491
54065.5,295.983,341.748,379.443,497.418
54074.5,295.981,341.741,379.431,497.391
54165.5,295.973,341.72,379.398,497.318
54174.5,295.971,341.713,379.386,497.291
54265.5,295.963,341.692,379.353,497.218
54274.5,295.961,341.685,379.341,497.191
54365.5,295.953,341.664,379.308,497.119
54374.5,295.951,341.657,379.296,497.092
54465.5,295.943,341.636,379.264,497.02
54474.5,295.941,341.629,379.252,496.994
54565.5,295.933,341.608,379.219,496.921
54574.5,295.932,341.601,379.208,496.895
54665.5,295.923,341.58,379.175,496.823
54674.5,295.922,341.573,379.164,496.797
54765.5,295.914,341.552,379.131,496.725
54774.5,295.912,341.546,379.12,496.699
54865.5,295.904,341.525,379.087,496.627
54874.5,295.902,341.518,379.076,496.601
54965.5,295.894,341.497,379.044,496.53
54974.5,295.893,341.491,379.033,496.504
55065.5,295.885,341.47,379,496.432
55074.5,295.883,341.463,378.989,496.406
55165.5,295.875,341.442,378.957,496.335
55174.5,295.873,341.436,378.946,496.309
55265.5,295.865,341.415,378.914,496.238
55274.5,295.864,341.409,378.903,496.212
55365.5,295.856,341.388,378.87,496.141
55374.5,295.855,341.381,378.86,496.115
55465.5,295.847,341.361,378.827,496.044
55474.5,295.845,341.354,378.817,496.019
55565.5,295.837,341.333,378.784,495.948
55574.5,295.836,341.327,378.774,495.922
55665.5,295.828,341.306,378.742,495.852
55674.5,295.827,341.3,378.731,495.826
55765.5,295.819,341.28,378.699,495.755
55774.5,295.817,341.273,378.688,495.73
55865.5,295.81,341.253,378.657,495.659
55874.5,295.808,341.246,378.646,495.634
55965.5,295.8,341.226,378.614,495.563
55974.5,295.799,341.219,378.603,495.538
56065.5,295.791,341.199,378.572,495.468
56074.5,295.79,341.193,378.561,495.442
56165.5,295.782,341.172,378.529,495.372
56174.5,295.78,341.166,378.519,495.346
56265.5,295.772,341.146,378.487,495.276
56274.5,295.771,341.139,378.476,495.251
56365.5,295.763,341.119,378.445,495.181
56374.5,295.762,341.113,378.434,495.155
56465.5,295.754,341.092,378.403,495.086
56474.5,295.752,341.086,378.392,495.06
56565.5,295.745,341.066,378.361,494.99
56574.5,295.743,341.059,378.35,494.965
56665.5,295.736,341.039,378.319,494.895
56674.5,295.734,341.033,378.308,494.869
56765.5,295.727,341.012,378.277,494.8
56774.5,295.725,341.006,378.266,494.774
56865.5,295.717,340.986,378.235,494.705
56874.5,295.716,340.979,378.224,494.679
56965.5,295.708,340.959,378.193,494.61
56974.5,295.707,340.953,378.182,494.584
57065.5,295.699,340.933,378.151,494.515
57074.5,295.697,340.926,378.14,494.489
57165.5,295.69,340.906,378.109,494.42
57174.5,295.688,340.9,378.098,494.393
57265.5,295.681,340.88,378.067,494.325
57274.5,295.679,340.873,378.056,494.298
57365.5,295.672,340.854,378.025,494.23
57374.5,295.67,340.847,378.013,494.203
57465.5,295.663,340.827,377.983,494.135
57474.5,295.661,340.82,377.971,494.108
57565.5,295.653,340.801,377.941,494.04
57574.5,295.651,340.794,377.929,494.013
57665.5,295.644,340.774,377.899,493.945
57674.5,295.642,340.767,377.887,493.918
57765.5,295.635,340.748,377.857,493.85
57774.5,295.633,340.741,377.845,493.823
57865.5,295.626,340.721,377.815,493.755
57874.5,295.624,340.714,377.803,493.728
57965.5,295.617,340.695,377.773,493.66
57974.5,295.615,340.688,377.761,493.633
58065.5,295.608,340.668,377.731,493.565
58074.5,295.606,340.661,377.719,493.538
58165.5,295.599,340.642,377.689,493.471
58174.5,295.597,340.634,377.677,493.444
58265.5,295.59,340.615,377.647,493.376
58274.5,295.587,340.608,377.635,493.349
58365.5,295.581,340.589,377.605,493.281
58374.5,295.578,340.581,377.593,493.254
58465.5,295.572,340.562,377.563,493.186
58474.5,295.569,340.555,377.551,493.159
58565.5,295.562,340.536,377.521,493.091
58574.5,295.56,340.528,377.509,493.064
58665.5,295.553,340.509,377.479,492.997
58674.5,295.551,340.502,377.467,492.969
58765.5,295.544,340.483,377.437,492.902
58774.5,295.542,340.475,377.425,492.874
58865.5,295.535,340.456,377.395,492.807
58874.5,295.533,340.449,377.383,492.779
58965.5,295.526,340.43,377.353,492.712
58974.5,295.524,340.422,377.341,492.685
59065.5,295.517,340.403,377.311,492.618
59074.5,295.515,340.395,377.299,492.59
59165.5,295.508,340.377,377.27,492.523
59174.5,295.506,340.369,377.257,492.495
59265.5,295.499,340.35,377.228,492.428
59274.5,295.496,340.342,377.215,492.4
59365.5,295.49,340.323,377.186,492.333
59374.5,295.487,340.316,377.173,492.305
59465.5,295.481,340.297,377.144,492.238
59474.5,295.478,340.289,377.131,492.21
59565.5,295.472,340.27,377.102,492.144
59574.5,295.469,340.262,377.089,492.115
59665.5,295.463,340.244,377.06,492.049
59674.5,295.46,340.236,377.047,492.02
59765.5,295.454,340.217,377.018,491.954
59774.5,295.451,340.209,377.005,491.926
59865.5,295.445,340.191,376.976,491.859
59874.5,295.442,340.183,376.963,491.831
59965.5,295.436,340.164,376.934,491.764
59974.5,295.433,340.156,376.921,491.736
60065.5,295.427,340.138,376.892,491.669
60074.5,295.424,340.13,376.879,491.641
60165.5,295.418,340.111,376.85,491.574
60174.5,295.415,340.103,376.837,491.546
60265.5,295.409,340.085,376.807,491.479
60274.5,295.406,340.077,376.795,491.451
60365.5,295.4,340.058,376.765,491.384
60374.5,295.397,340.05,376.753,491.355
60465.5,295.391,340.032,376.723,491.289
60474.5,295.388,340.023,376.71,491.26
60565.5,295.382,340.005,376.681,491.194
60574.5,295.379,339.997,376.668,491.165
60665.5,295.373,339.978,376.639,491.099
60674.5,295.37,339.97,376.626,491.07
60765.5,295.364,339.952,376.597,491.004
60774.5,295.361,339.944,376.584,490.975
60865.5,295.355,339.925,376.555,490.909
60874.5,295.352,339.917,376.542,490.88
60965.5,295.346,339.899,376.513,490.814
60974.5,295.343,339.89,376.5,490.785
61065.5,295.337,339.872,376.47,490.719
61074.5,295.334,339.864,376.457,490.69
61165.5,295.328,339.846,376.428,490.624
61174.5,295.325,339.837,376.415,490.595
61265.5,295.319,339.819,376.386,490.529
61274.5,295.316,339.811,376.373,490.5
61365.5,295.31,339.792,376.344,490.434
61374.5,295.307,339.784,376.331,490.404
61465.5,295.301,339.766,376.302,490.339
61474.5,295.298,339.757,376.288,490.309
61565.5,295.292,339.739,376.259,490.244
61574.5,295.289,339.731,376.246,490.214
61665.5,295.283,339.713,376.217,490.149
61674.5,295.281,339.704,376.204,490.119
61765.5,295.275,339.686,376.175,490.053
61774.5,295.272,339.677,376.161,490.024
61865.5,295.266,339.659,376.132,489.958
61874.5,295.263,339.651,376.119,489.929
61965.5,295.257,339.633,376.09,489.863
61974.5,295.254,339.624,376.077,489.833
62065.5,295.248,339.606,376.048,489.768
62074.5,295.245,339.598,376.034,489.738
62165.5,295.239,339.579,376.005,489.673
62174.5,295.236,339.571,375.992,489.643
62265.5,295.231,339.553,375.963,489.578
62274.5,295.228,339.544,375.949,489.548
62365.5,295.222,339.526,375.921,489.483
62374.5,295.219,339.518,375.907,489.453
62465.5,295.213,339.5,375.878,489.388
62474.5,295.21,339.491,375.865,489.358
62565.5,295.204,339.473,375.836,489.293
62574.5,295.201,339.464,375.822,489.262
62665.5,295.195,339.447,375.794,489.197
62674.5,295.192,339.438,375.78,489.167
62765.5,295.187,339.42,375.751,489.102
62774.5,295.184,339.411,375.737,489.072
62865.5,295.178,339.393,375.709,489.007
62874.5,295.175,339.385,375.695,488.977
62965.5,295.169,339.367,375.666,488.912
62974.5,295.166,339.358,375.653,488.881
63065.5,295.16,339.34,375.624,488.817
63074.5,295.157,339.331,375.61,488.786
63165.5,295.152,339.313,375.581,488.722
63174.5,295.149,339.305,375.568,488.691
63265.5,295.143,339.287,375.539,488.626
63274.5,295.14,339.278,375.525,488.596
63365.5,295.134,339.26,375.497,488.531
63374.5,295.131,339.251,375.483,488.501
63465.5,295.126,339.234,375.454,488.436
63474.5,295.122,339.225,375.44,488.405
63565.5,295.117,339.207,375.412,488.341
63574.5,295.114,339.198,375.398,488.31
63665.5,295.108,339.18,375.369,488.246
63674.5,295.105,339.171,375.355,488.215
63765.5,295.099,339.154,375.327,488.15
63774.5,295.096,339.145,375.313,488.12
63865.5,295.091,339.127,375.284,488.055
63874.5,295.088,339.118,375.27,488.024
63965.5,295.082,339.101,375.242,487.96
63974.5,295.079,339.092,375.228,487.929
64065.5,295.073,339.074,375.199,487.865
64074.5,295.07,339.065,375.185,487.834
64165.5,295.065,339.047,375.157,487.77
64174.5,295.061,339.039,375.143,487.739
64265.5,295.056,339.021,375.114,487.674
64274.5,295.053,339.012,375.1,487.643
64365.5,295.047,338.994,375.072,487.579
64374.5,295.044,338.985,375.058,487.548
64465.5,295.039,338.968,375.03,487.484
64474.5,295.035,338.959,375.015,487.453
64565.5,295.03,338.941,374.987,487.388
64574.5,295.027,338.932,374.973,487.357
64665.5,295.021,338.915,374.945,487.293
64674.5,295.018,338.906,374.931,487.262
64765.5,295.013,338.888,374.902,487.198
64774.5,295.01,338.879,374.888,487.166
64865.5,295.004,338.862,374.86,487.102
64874.5,295.001,338.853,374.846,487.071
64965.5,294.995,338.835,374.817,487.007
